id_x,projectType,projectName,projectCategory,slug,slugId,status,projectAge,reraId,countryId,stateId,cityId,localityId,subLocalityId,projectSummary,possessionDate,id_y,projectId_x,landmark,fullAddress,pincode,id_merged2,projectId_y,propertyCategory,type,customBHK,id_variant,configurationId,bathrooms,privateBathrooms,publicBathrooms,balcony,furnishedType,furnishingType,lift,ageOfProperty,parkingType,listingType,floorPlanImage,carpetArea,price,propertyImages,maintenanceCharges,aboutProperty,createdAt,updatedAt
cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,Antriksh,STANDALONE,luxury-antriksh-somwarpeth-camp-pune-997560,,UNDER_CONSTRUCTION,,"[""P52100019454"",""P52100047488""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,,,cmfdmdqmu000jvc90b6auuc6b,cmfdmdqmq0008vc90svu2sfto,Station Road Saraswat Colony,"CTS NO 391, Station Rd, opp. Zilla Parishad, Mangalwar Peth, Somwar Peth, Pune, Maharashtra 411011",411011,cmfdmdqmt000gvc90h6gcwpga,cmfdmdqmq0008vc90svu2sfto,RESIDENTIAL,3BHK,3BHK,,,,,,,,,,,,,,,,,,,,
cmfdnk2rz001rvc90t6aa3f0e,RESIDENTIAL,16 Lakaki,STANDALONE,16-lakaki-modelcolony-shivajinagar-pune-470663,,UNDER_CONSTRUCTION,,"[""P52100078263""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,sdfghgvbndfgh,,cmfdnk2s1001xvc90bewa3cn0,cmfdnk2rz001rvc90t6aa3f0e,Model Colony,"1102/A/48, Lakaki Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016",411016,cmfdnk2s1001uvc90qi4xuo6m,cmfdnk2rz001rvc90t6aa3f0e,RESIDENTIAL,4.5BHK,Custom,,,,,,,,,,,,,,,,,,,,
cmfdro2w2002ivc90co2n24lb,RESIDENTIAL,Dinmanee ,STANDALONE,luxury-dinmanee--modelcolony-shivajinagar-pune-878430,,UNDER_CONSTRUCTION,,"[""[\""P52100079399\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,,,cmfdro2w4002ovc90arhj0v5w,cmfdro2w2002ivc90co2n24lb,Bharat English School & jr. College,"Dinmanee, Squadron Leader Sureshchandra Bhagwat Rd, Model Colony, Shivajinagar, Pune, Maharashtra 411016",411016,cmfdro2w3002lvc90reujbiw4,cmfdro2w2002ivc90co2n24lb,RESIDENTIAL,3BHK,3BHK,,,,,,,,,,,,,,,,,,,,
cmfdssd190037vc90paoxv29h,RESIDENTIAL,Zoa Building - 2 Wing A,STANDALONE,zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777,,UNDER_CONSTRUCTION,,"[""[\""P52100056199\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pwxtd003gvcxszmny2jn7,cmfds8hud0030vc90h37juexd,,,cmfdssd1b003fvc90p5sgwr4n,cmfdssd190037vc90paoxv29h,Renuka mata mandir,"Sr.no.36 Zoa, keshav nagar,Neatr renuka mata Temple Mundhwa, pune 411036",411036,cmfdssd1a003avc90t92jvmti,cmfdssd190037vc90paoxv29h,RESIDENTIAL,1BHK,1BHK,,,,,,,,,,,,,,,,,,,,
cmfdssd190037vc90paoxv29h,RESIDENTIAL,Zoa Building - 2 Wing A,STANDALONE,zoa-building-2-wing-a-keshavnagar-mundhwa-pune-757777,,UNDER_CONSTRUCTION,,"[""[\""P52100056199\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pwxtd003gvcxszmny2jn7,cmfds8hud0030vc90h37juexd,,,cmfdssd1b003fvc90p5sgwr4n,cmfdssd190037vc90paoxv29h,Renuka mata mandir,"Sr.no.36 Zoa, keshav nagar,Neatr renuka mata Temple Mundhwa, pune 411036",411036,cmfdssd1b003cvc905s09tzlj,cmfdssd190037vc90paoxv29h,RESIDENTIAL,2BHK,2BHK,,,,,,,,,,,,,,,,,,,,
cmfdu20970046vc90g587nym1,RESIDENTIAL,Leela by Empyrean Landmarks - Phase 1 & 2,STANDALONE,leela-by-empyrean-landmar-thitenagar-kharadi-pune-887385,,UNDER_CONSTRUCTION,,"[""[\""P52100078302\"",\""P52100052570\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pxwqh003jvcxs9xzbgo7z,cmfdt1o8c003zvc90uqngk7v6,,,cmfdu2099004evc90okn0mpde,cmfdu20970046vc90g587nym1,Shri Kshetra Kalbhairavnath Temple,"Survey no. 18-19, plot no. p7, river road, Thite Nagar, Kharadi, Pune, Maharashtra 411014",411014,cmfdu20980049vc901gbx5yzt,cmfdu20970046vc90g587nym1,RESIDENTIAL,2BHK,2BHK,,,,,,,,,,,,,,,,,,,,
cmfdu20970046vc90g587nym1,RESIDENTIAL,Leela by Empyrean Landmarks - Phase 1 & 2,STANDALONE,leela-by-empyrean-landmar-thitenagar-kharadi-pune-887385,,UNDER_CONSTRUCTION,,"[""[\""P52100078302\"",\""P52100052570\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pxwqh003jvcxs9xzbgo7z,cmfdt1o8c003zvc90uqngk7v6,,,cmfdu2099004evc90okn0mpde,cmfdu20970046vc90g587nym1,Shri Kshetra Kalbhairavnath Temple,"Survey no. 18-19, plot no. p7, river road, Thite Nagar, Kharadi, Pune, Maharashtra 411014",411014,cmfdu2099004bvc90md0gqlsn,cmfdu20970046vc90g587nym1,RESIDENTIAL,3BHK,3BHK,,,,,,,,,,,,,,,,,,,,
cmfdvkxeu0053vc90gquj3cbz,RESIDENTIAL,Midori Towers,TOWNSHIP,midori-towers-modelcolony-shivajinagar-pune-449745,,UNDER_CONSTRUCTION,,"[""[\""P52100047310\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,,,cmfdvkxex0059vc90y73532b2,cmfdvkxeu0053vc90gquj3cbz,Sai nagar Rd,"Sai Nagar, Mamurdi, Dehu Road, Maharashtra 412101",412101,cmfdvkxew0056vc90azi120pa,cmfdvkxeu0053vc90gquj3cbz,RESIDENTIAL,2BHK,2BHK,,,,,,,,,,,,,,,,,,,,
cmfdxi4sv005rvc90ygfhnzc9,RESIDENTIAL,Kedar Residency,STANDALONE,kedar-residency-modelcolony-shivajinagar-pune-678656,,READY_TO_MOVE,0.0,"[""[\""P52100032109\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,,,cmfdxi4sy005zvc909kpgh2dl,cmfdxi4sv005rvc90ygfhnzc9, Maharashtra Cricket Association Stadium,"MP78+P45, St Tukaram Nagar, Mamurdi, Dehu Road, Maharashtra 412101",412101,cmfdxi4sx005uvc90ek5w6w18,cmfdxi4sv005rvc90ygfhnzc9,RESIDENTIAL,1BHK,,,,,,,,,,,,,,,,,,,,,
cmfdxi4sv005rvc90ygfhnzc9,RESIDENTIAL,Kedar Residency,STANDALONE,kedar-residency-modelcolony-shivajinagar-pune-678656,,READY_TO_MOVE,0.0,"[""[\""P52100032109\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,,,cmfdxi4sy005zvc909kpgh2dl,cmfdxi4sv005rvc90ygfhnzc9, Maharashtra Cricket Association Stadium,"MP78+P45, St Tukaram Nagar, Mamurdi, Dehu Road, Maharashtra 412101",412101,cmfdxi4sx005wvc90x44fqzb5,cmfdxi4sv005rvc90ygfhnzc9,RESIDENTIAL,2BHK,,,,,,,,,,,,,,,,,,,,,
cmfdyb2yc006rvc900owycgrv,RESIDENTIAL,Sonai Clara,STANDALONE,sonai-clara-brtlinkrd-ravet-pune-029297,,UNDER_CONSTRUCTION,,"[""[\""P52100080205\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6qgr4u004fvcxswao9nc4r,cmfdxt4wr006pvc90zvflron5,,,cmfdyb2yf0071vc90z0jmbahe,cmfdyb2yc006rvc900owycgrv,Chandraprabha corner,"BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101",412099,cmfdyb2yd006uvc90uba2ys2y,cmfdyb2yc006rvc900owycgrv,RESIDENTIAL,2BHK,,,,,,,,,,,,,,,,,,,,,
cmfdyb2yc006rvc900owycgrv,RESIDENTIAL,Sonai Clara,STANDALONE,sonai-clara-brtlinkrd-ravet-pune-029297,,UNDER_CONSTRUCTION,,"[""[\""P52100080205\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6qgr4u004fvcxswao9nc4r,cmfdxt4wr006pvc90zvflron5,,,cmfdyb2yf0071vc90z0jmbahe,cmfdyb2yc006rvc900owycgrv,Chandraprabha corner,"BRT Link Rd, Ravet, Pimpri-Chinchwad, Maharashtra 412101",412099,cmfdyb2ye006xvc90tgudor3v,cmfdyb2yc006rvc900owycgrv,RESIDENTIAL,3BHK,,,,,,,,,,,,,,,,,,,,,
cmfdz9fvx0088vc90pw26eyr8,RESIDENTIAL,Santiago Skytown,STANDALONE,santiago-skytown-vikasnagar-ravet-pune-632333,,UNDER_CONSTRUCTION,,"[""[\""P52100077942\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6qgr4u004fvcxswao9nc4r,cmfdyubxb0086vc90glhoi1tr,,,cmfdz9fvz008hvc9079u0jrlc,cmfdz9fvx0088vc90pw26eyr8,Police Station,"Santiago sky town, MP9R+2JG, Ravet Rd, Vikas Nagar, Ravet, Pimpri-Chinchwad, Dehu Road, Maharashtra 412101",412101,cmfdz9fvy008bvc90b7nawpiw,cmfdz9fvx0088vc90pw26eyr8,RESIDENTIAL,2BHK,2BHK,,,,,,,,,,,,,,,,,,,,
cmfdz9fvx0088vc90pw26eyr8,RESIDENTIAL,Santiago Skytown,STANDALONE,santiago-skytown-vikasnagar-ravet-pune-632333,,UNDER_CONSTRUCTION,,"[""[\""P52100077942\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6qgr4u004fvcxswao9nc4r,cmfdyubxb0086vc90glhoi1tr,,,cmfdz9fvz008hvc9079u0jrlc,cmfdz9fvx0088vc90pw26eyr8,Police Station,"Santiago sky town, MP9R+2JG, Ravet Rd, Vikas Nagar, Ravet, Pimpri-Chinchwad, Dehu Road, Maharashtra 412101",412101,cmfdz9fvy008evc90f98iggaw,cmfdz9fvx0088vc90pw26eyr8,RESIDENTIAL,3BHK,3BHK,,,,,,,,,,,,,,,,,,,,
cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,The silver altair ,STANDALONE,the-silver-altair--pcmc-ravet-pune-945470,,UNDER_CONSTRUCTION,,"[""[\""P52100035075\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6qgr4u004fvcxswao9nc4r,cmfdzm7gn009evc907tntxrwq,,,cmfe01l6j009pvc902gw4nwqa,cmfe01l6h009gvc90y1zazr09,MNGL CNG Station,"The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet",412101,cmfe01l6i009jvc90qz54yiev,cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,2BHK,2BHK,,,,,,,,,,,,,,,,,,,,
cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,The silver altair ,STANDALONE,the-silver-altair--pcmc-ravet-pune-945470,,UNDER_CONSTRUCTION,,"[""[\""P52100035075\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6qgr4u004fvcxswao9nc4r,cmfdzm7gn009evc907tntxrwq,,,cmfe01l6j009pvc902gw4nwqa,cmfe01l6h009gvc90y1zazr09,MNGL CNG Station,"The Silver altair Project Sr.No. 8/1,12/5 Near MNGL CNG Station , Aundh Ravet BRTS RD, Ravet",412101,cmfe01l6j009mvc90aj7pny7p,cmfe01l6h009gvc90y1zazr09,RESIDENTIAL,3BHK,3BHK,,,,,,,,,,,,,,,,,,,,
cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,testing,STANDALONE,testing-modelcolony-shivajinagar-pune-301013,,READY_TO_MOVE,11.0,"[""123456789""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,sdfghjhgfdfghjgfdfghgfgh,,cmff8swbn0007vxp7bhj7cmqv,cmff8swbm0001vxp7pe3neibi,sdfgb,asdfgh,123456,cmfozqxd90001vxxuau2xc6lj,cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,5BHK,,,,,,,,,,,,,,,,,,,,,
cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,testing,STANDALONE,testing-modelcolony-shivajinagar-pune-301013,,READY_TO_MOVE,11.0,"[""123456789""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pk0cn0033vcxshxbf5hdh,cmfdn705v001pvc90uyle9m34,sdfghjhgfdfghjgfdfghgfgh,,cmff8swbn0007vxp7bhj7cmqv,cmff8swbm0001vxp7pe3neibi,sdfgb,asdfgh,123456,cmfozzj19001rvxxuloxiehen,cmff8swbm0001vxp7pe3neibi,RESIDENTIAL,2BHK,,,,,,,,,,,,,,,,,,,,,
cmftjwws60001vx55r0q7797l,RESIDENTIAL,TESTING,TOWNSHIP,testing-somwarpeth-camp-pune-281770,,READY_TO_MOVE,2.0,"[""123124"",""345678""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,PROJECT SUMMARY,,cmftjwws90009vx552vtbze6k,cmftjwws60001vx55r0q7797l,LANDMARK,ADDRESS,123456,cmftjwws80004vx55yx8nel0u,cmftjwws60001vx55r0q7797l,RESIDENTIAL,4BHK,4BHK,,,,,,,,,,,,,,,,,,,,
cmftjwws60001vx55r0q7797l,RESIDENTIAL,TESTING,TOWNSHIP,testing-somwarpeth-camp-pune-281770,,READY_TO_MOVE,2.0,"[""123124"",""345678""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,PROJECT SUMMARY,,cmftjwws90009vx552vtbze6k,cmftjwws60001vx55r0q7797l,LANDMARK,ADDRESS,123456,cmftjwws80006vx55x3s20w2u,cmftjwws60001vx55r0q7797l,RESIDENTIAL,4.5BHK,,,,,,,,,,,,,,,,,,,,,
cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,testing igi,TOWNSHIP,testing-igi-somwarpeth-camp-pune-541659,,READY_TO_MOVE,8.0,"[""[\""12345678\"",\""2345678\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,aqwsedrftgyhujikozsxdcfvgbhjnkm,,cmfw5ivre0009vxnkmzexw3zd,cmfw5ivra0001vxnkbozvz8bd,sedrftgyhuj,awsedrftgyhujk,123456,cmfw5ivrc0004vxnkqlpfdbae,cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,House_Villa,House_Villa,,,,,,,,,,,,,,,,,,,,
cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,testing igi,TOWNSHIP,testing-igi-somwarpeth-camp-pune-541659,,READY_TO_MOVE,8.0,"[""[\""12345678\"",\""2345678\""]""]",cmf3zcoe80000vcf8sd4qfpwd,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,aqwsedrftgyhujikozsxdcfvgbhjnkm,,cmfw5ivre0009vxnkmzexw3zd,cmfw5ivra0001vxnkbozvz8bd,sedrftgyhuj,awsedrftgyhujk,123456,cmfw5ivrd0006vxnk2bia4myh,cmfw5ivra0001vxnkbozvz8bd,RESIDENTIAL,3BHK,3BHK,,,,,,,,,,,,,,,,,,,,
cmfwd377z0008vxgxd9nju858,RESIDENTIAL,some project testing,COMPLEX,some-project-testing-somwarpeth-camp-pune-246958,,UNDER_CONSTRUCTION,,"[""[\""2345678\"",\""5678\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,project summary,2025-09-24 00:00:00,cmfwd3782000evxgxgjz4wuum,cmfwd377z0008vxgxd9nju858,landmark,address,828123,cmfwd3781000bvxgx5ilktqht,cmfwd377z0008vxgxd9nju858,RESIDENTIAL,4BHK,4BHK,,,,,,,,,,,,,,,,,,,,
cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,UNDER_CONSTRUCTION,,"[""[\""P51800047377\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,cmfxrvmuc0009qq138n0vk91p,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,cmfxrvmud000cqq134yeaya3o,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,1BHK,1BHK,,,,,,,,,,,,,,,,,,,,
cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,UNDER_CONSTRUCTION,,"[""[\""P51800047377\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,cmfxrvmuc0009qq138n0vk91p,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,cmfxrvmud000eqq13dl82i5js,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,2BHK,2BHK,,,,,,,,,,,,,,,,,,,,
cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,QUEENS PARK,STANDALONE,queens-park-subhashnagar-chembur-mumbai-554402,,UNDER_CONSTRUCTION,,"[""[\""P51800047377\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Park by Vaibhavlaxmi builder & developer is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2025-12-31 00:00:00,cmfxrvmud000kqq13r64tex8v,cmfxrvmuc0009qq138n0vk91p,Jain mandir ,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400071,cmfxrvmud000hqq136m0p71jv,cmfxrvmuc0009qq138n0vk91p,RESIDENTIAL,3BHK,3BHK,,,,,,,,,,,,,,,,,,,,
cmfxtgtbw0009vxov4t5onh7d,RESIDENTIAL,testring999,COMPLEX,testring999-somwarpeth-camp-pune-222053,,UNDER_CONSTRUCTION,,"[""[\""asdfghjkl\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf6nu3ru000gvcxspxarll3v,cmf6pksk30035vcxs7r2mo3iq,cmfdkuymm0001vc90iiyzkr8d,dsgfhjk,2025-09-25 00:00:00,cmfxtgtbz000fvxov0zosuc1d,cmfxtgtbw0009vxov4t5onh7d,esrdfghbj,sdfghj,123456,cmfxtgtby000cvxovsdc7rfa6,cmfxtgtbw0009vxov4t5onh7d,RESIDENTIAL,3BHK,3BHK,,,,,,,,,,,,,,,,,,,,
cmfxwmse70001qq0908yt6oar,RESIDENTIAL,Queens Glory,STANDALONE,queens-glory-subhashnagar-chembur-mumbai-539772,,UNDER_CONSTRUCTION,,"[""[\""P51800076971\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Queens Glory by VaibhavLaxmi Builders and Developers is a well-designed residential development in Chembur, Mumbai. It provides contemporary features, convenient connectivity, and peaceful living, all supported by the developer's long-standing heritage and adherence to excellence. Situated in a well-developed suburb with the best infrastructure and great connectivity, the project meets the needs of the city life while affording peace and ease of living.",2027-12-31 00:00:00,cmfxwmse80007qq099axxvni0,cmfxwmse70001qq0908yt6oar,Shri siddhivinayak ganesh temple,"Building No 10, Subhash Nagar Redevelopment Cluster, Subhash Nagar, Chembur, Mumbai, Maharashtra 400071",400076,cmfxwmse70004qq0987ge7h2b,cmfxwmse70001qq0908yt6oar,RESIDENTIAL,1RK ,,,,,,,,,,,,,,,,,,,,,
cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,Queens Avenue,TOWNSHIP,queens-avenue-subhashnagar-chembur-mumbai-949624,,UNDER_CONSTRUCTION,,"[""[\""P51800054458\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience.",2027-12-31 00:00:00,cmfxxh08u001cqq09fwo5o5i7,cmfxxh08t0013qq09o0rajcrt,Shri siddhivinayak ganesh temple,"Subhash Nagar, Chembur, Mumbai Harbour, Mumbai",400076,cmfxxh08t0016qq09wmpw7s17,cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,1BHK,1BHK,,,,,,,,,,,,,,,,,,,,
cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,Queens Avenue,TOWNSHIP,queens-avenue-subhashnagar-chembur-mumbai-949624,,UNDER_CONSTRUCTION,,"[""[\""P51800054458\""]""]",cmfw6qdtd0000vx6uelma0klf,cmf3ze56e0002vcf8e0hjqnsw,cmf50r5a00000vcj0k1iuocuu,cmf51ieam0001vcj0kljobiod,cmfxo3xxc0007qq13foyboh8s,"Vaibhavlaxmi Queens Avenue offers well-ventilated homes in Chembur East, combining luxury with modern living standards. With easy access to essential amenities, including schools, hospitals, and shopping malls, the project ensures a convenient lifestyle. Developed by Vaibhavlaxmi Developers, a renowned name in Mumbai's real estate sector, the project promises quality construction and timely delivery, making it a top choice for those seeking an ideal urban living experience.",2027-12-31 00:00:00,cmfxxh08u001cqq09fwo5o5i7,cmfxxh08t0013qq09o0rajcrt,Shri siddhivinayak ganesh temple,"Subhash Nagar, Chembur, Mumbai Harbour, Mumbai",400076,cmfxxh08u0018qq09k3wwm63q,cmfxxh08t0013qq09o0rajcrt,RESIDENTIAL,2BHK,2BHK,,,,,,,,,,,,,,,,,,,,
